1 161 0.011448
1 162 0.011220
1 163 0.010987
1 164 0.010749
1 165 0.010506
1 166 0.010259
1 167 0.010007
1 168 0.009751
1 169 0.009491
1 170 0.009227
1 171 0.008959
1 172 0.008689
1 173 0.008414
1 174 0.008138
1 175 0.007857
1 176 0.007575
1 177 0.007289
1 178 0.007002
1 179 0.006711
1 180 0.006419
1 181 0.006125
1 182 0.005829
1 183 0.005531
1 184 0.005232
1 185 0.004931
1 186 0.004629
1 187 0.004325
1 188 0.004021
1 189 0.003715
1 190 0.003409
1 191 0.003102
1 192 0.002794
1 193 0.002485
1 194 0.002175
1 195 0.001866
1 196 0.001555
1 197 0.001245
1 198 0.000934
1 199 0.000623
1 200 0.000311
2 1 0.000568
2 2 0.001135
2 3 0.001702
2 4 0.002268
2 5 0.002834
2 6 0.003398
2 7 0.003961
2 8 0.004521
2 9 0.005081
2 10 0.005638
2 11 0.006193
2 12 0.006745
2 13 0.007294
2 14 0.007840
2 15 0.008383
2 16 0.008922
2 17 0.009458
2 18 0.009988
2 19 0.010515
2 20 0.011037
2 21 0.011554
2 22 0.012065
2 23 0.012571
2 24 0.013071
2 25 0.013565
2 26 0.014052
2 27 0.014534
2 28 0.015007
2 29 0.015474
2 30 0.015932
2 31 0.016384
2 32 0.016826
2 33 0.017261
2 34 0.017687
2 35 0.018105
2 36 0.018512
2 37 0.018912
2 38 0.019301
2 39 0.019682
2 40 0.020051
2 41 0.020412
2 42 0.020761
2 43 0.021102
2 44 0.021431
2 45 0.021752
2 46 0.022060
2 47 0.022360
2 48 0.022647
2 49 0.022926
2 50 0.023193
2 51 0.023452
2 52 0.023698
2 53 0.023936
2 54 0.024162
2 55 0.024381
2 56 0.024588
2 57 0.024788
2 58 0.024977
2 59 0.025159
2 60 0.025330
2 61 0.025495
2 62 0.025650
2 63 0.025799
2 64 0.025939
2 65 0.026074
2 66 0.026200
2 67 0.026322
2 68 0.026436
2 69 0.026547
2 70 0.026650
2 71 0.026751
2 72 0.026845
2 73 0.026938
2 74 0.027024
2 75 0.027110
2 76 0.027190
2 77 0.027270
2 78 0.027346
2 79 0.027423
2 80 0.027495
2 81 0.027569
2 82 0.027639
2 83 0.027712
2 84 0.027782
2 85 0.027854
2 86 0.027924
2 87 0.027998
2 88 0.028068
2 89 0.028143
2 90 0.028216
2 91 0.028293
2 92 0.028368
2 93 0.028447
2 94 0.028525
2 95 0.028607
2 96 0.028687
2 97 0.028772
2 98 0.028855
2 99 0.028942
2 100 0.029027
2 101 0.029117
2 102 0.029204
2 103 0.029294
2 104 0.029382
2 105 0.029473
2 106 0.029561
2 107 0.029652
2 108 0.029738
2 109 0.029827
2 110 0.029911
2 111 0.029997
2 112 0.030077
2 113 0.030158
2 114 0.030232
2 115 0.030307
2 116 0.030374
2 117 0.030440
2 118 0.030497
2 119 0.030553
2 120 0.030599
2 121 0.030642
2 122 0.030676
2 123 0.030704
2 124 0.030722
2 125 0.030735
2 126 0.030735
2 127 0.030729
2 128 0.030710
2 129 0.030684
2 130 0.030644
2 131 0.030596
2 132 0.030534
2 133 0.030462
2 134 0.030375
2 135 0.030278
2 136 0.030166
2 137 0.030043
2 138 0.029903
2 139 0.029753
2 140 0.029586
2 141 0.029408
2 142 0.029213
2 143 0.029006
2 144 0.028782
2 145 0.028547
2 146 0.028294
2 147 0.028030
2 148 0.027749
2 149 0.027457
2 150 0.027148
2 151 0.026828
2 152 0.026491
2 153 0.026144
2 154 0.025781
2 155 0.025407
2 156 0.025019
2 157 0.024620
2 158 0.024207
2 159 0.023785
2 160 0.023349
2 161 0.022904
2 162 0.022447
2 163 0.021981
2 164 0.021504
2 165 0.021019
2 166 0.020523
2 167 0.020020
2 168 0.019507
2 169 0.018987
2 170 0.018459
2 171 0.017924
2 172 0.017382
2 173 0.016834
2 174 0.016279
2 175 0.015719
2 176 0.015153
2 177 0.014582
2 178 0.014006
2 179 0.013426
2 180 0.012841
2 181 0.012253
2 182 0.011660
2 183 0.011065
2 184 0.010466
2 185 0.009865
2 186 0.009260
2 187 0.008653
2 188 0.008044
2 189 0.007433
2 190 0.006819
2 191 0.006205
2 192 0.005588
2 193 0.004971
2 194 0.004352
2 195 0.003732
2 196 0.003111
2 197 0.002490
2 198 0.001868
2 199 0.001245
2 200 0.000623
3 1 0.000852
3 2 0.001703
3 3 0.002554
3 4 0.003404
3 5 0.004252
3 6 0.005099
3 7 0.005943
3 8 0.006786
3 9 0.007625
3 10 0.008461
3 11 0.009294
3 12 0.010123
3 13 0.010947
3 14 0.011767
3 15 0.012581
3 16 0.013391
3 17 0.014193
3 18 0.014991
3 19 0.015781
3 20 0.016565
3 21 0.017339
3 22 0.018108
3 23 0.018866
3 24 0.019618
3 25 0.020358
3 26 0.021091
3 27 0.021811
3 28 0.022523
3 29 0.023222
3 30 0.023912
3 31 0.024588
3 32 0.025254
3 33 0.025905
3 34 0.026546
3 35 0.027171
3 36 0.027785
3 37 0.028383
3 38 0.028969
3 39 0.029538
3 40 0.030095
3 41 0.030634
3 42 0.031161
3 43 0.031670
3 44 0.032166
3 45 0.032644
3 46 0.033110
3 47 0.033556
3 48 0.033991
3 49 0.034406
3 50 0.034810
3 51 0.035194
3 52 0.035567
3 53 0.035921
3 54 0.036264
3 55 0.036588
3 56 0.036902
3 57 0.037198
3 58 0.037485
3 59 0.037754
3 60 0.038014
3 61 0.038257
3 62 0.038493
3 63 0.038713
3 64 0.038926
3 65 0.039124
3 66 0.039317
3 67 0.039496
3 68 0.039670
3 69 0.039832
3 70 0.039990
3 71 0.040137
3 72 0.040282
3 73 0.040416
3 74 0.040550
3 75 0.040674
3 76 0.040798
3 77 0.040914
3 78 0.041031
3 79 0.041141
3 80 0.041254
3 81 0.041360
3 82 0.041470
3 83 0.041575
3 84 0.041683
3 85 0.041787
3 86 0.041897
3 87 0.042002
3 88 0.042113
3 89 0.042220
3 90 0.042334
3 91 0.042444
3 92 0.042561
3 93 0.042676
3 94 0.042797
3 95 0.042915
3 96 0.043041
3 97 0.043163
3 98 0.043292
3 99 0.043418
3 100 0.043551
3 101 0.043680
3 102 0.043816
3 103 0.043947
3 104 0.044084
3 105 0.044216
3 106 0.044353
3 107 0.044485
3 108 0.044620
3 109 0.044749
3 110 0.044880
3 111 0.045004
3 112 0.045130
3 113 0.045247
3 114 0.045364
3 115 0.045471
3 116 0.045577
3 117 0.045671
3 118 0.045763
3 119 0.045842
3 120 0.045917
3 121 0.045978
3 122 0.046033
3 123 0.046072
3 124 0.046104
3 125 0.046119
3 126 0.046124
3 127 0.046112
3 128 0.046088
3 129 0.046045
3 130 0.045990
3 131 0.045914
3 132 0.045825
3 133 0.045714
3 134 0.045588
3 135 0.045439
3 136 0.045275
3 137 0.045086
3 138 0.044881
3 139 0.044652
3 140 0.044406
3 141 0.044134
3 142 0.043846
3 143 0.043532
3 144 0.043200
3 145 0.042843
3 146 0.042468
3 147 0.042068
3 148 0.041650
3 149 0.041207
3 150 0.040747
3 151 0.040262
3 152 0.039761
3 153 0.039236
3 154 0.038694
3 155 0.038130
3 156 0.037550
3 157 0.036949
3 158 0.036332
3 159 0.035695
3 160 0.035044
3 161 0.034373
3 162 0.033690
3 163 0.032988
3 164 0.032274
3 165 0.031543
3 166 0.030801
3 167 0.030043
3 168 0.029275
3 169 0.028493
3 170 0.027702
3 171 0.026898
3 172 0.026086
3 173 0.025261
3 174 0.024430
3 175 0.023588
3 176 0.022740
3 177 0.021882
3 178 0.021018
3 179 0.020147
3 180 0.019270
3 181 0.018386
3 182 0.017498
3 183 0.016603
3 184 0.015705
3 185 0.014802
3 186 0.013895
3 187 0.012984
3 188 0.012070
3 189 0.011152
3 190 0.010233
3 191 0.009310
3 192 0.008385
3 193 0.007458
3 194 0.006530
3 195 0.005600
3 196 0.004668
3 197 0.003736
3 198 0.002803
3 199 0.001869
3 200 0.000935
4 1 0.001137
4 2 0.002273
4 3 0.003408
4 4 0.004542
4 5 0.005674
4 6 0.006803
4 7 0.007930
4 8 0.009054
4 9 0.010174
4 10 0.011289
4 11 0.012400
4 12 0.013506
4 13 0.014606
4 14 0.015699
4 15 0.016787
4 16 0.017866
4 17 0.018939
4 18 0.020002
4 19 0.021057
4 20 0.022101
4 21 0.023137
4 22 0.024161
4 23 0.025175
4 24 0.026176
4 25 0.027166
4 26 0.028141
4 27 0.029105
4 28 0.030053
4 29 0.030988
4 30 0.031906
4 31 0.032811
4 32 0.033697
4 33 0.034569
4 34 0.035421
4 35 0.036258
4 36 0.037074
4 37 0.037875
4 38 0.038654
4 39 0.039417
4 40 0.040156
4 41 0.040879
4 42 0.041579
4 43 0.042262
4 44 0.042920
4 45 0.043562
4 46 0.044178
4 47 0.044778
4 48 0.045353
4 49 0.045912
4 50 0.046445
4 51 0.046962
4 52 0.047454
4 53 0.047931
4 54 0.048383
4 55 0.048821
4 56 0.049234
4 57 0.049633
4 58 0.050010
4 59 0.050373
4 60 0.050714
4 61 0.051044
4 62 0.051352
4 63 0.051650
4 64 0.051928
4 65 0.052197
4 66 0.052448
4 67 0.052691
4 68 0.052917
4 69 0.053138
4 70 0.053343
4 71 0.053544
4 72 0.053730
4 73 0.053914
4 74 0.054085
4 75 0.054256
4 76 0.054414
4 77 0.054575
4 78 0.054724
4 79 0.054877
4 80 0.055020
4 81 0.055167
4 82 0.055307
4 83 0.055452
4 84 0.055590
4 85 0.055735
4 86 0.055873
4 87 0.056019
4 88 0.056160
4 89 0.056310
4 90 0.056455
4 91 0.056608
4 92 0.056758
4 93 0.056917
4 94 0.057072
4 95 0.057236
4 96 0.057397
4 97 0.057567
4 98 0.057733
4 99 0.057908
4 100 0.058079
4 101 0.058258
4 102 0.058432
4 103 0.058615
4 104 0.058791
4 105 0.058975
4 106 0.059151
4 107 0.059334
4 108 0.059508
4 109 0.059687
4 110 0.059857
4 111 0.060030
4 112 0.060192
4 113 0.060355
4 114 0.060506
4 115 0.060656
4 116 0.060792
4 117 0.060925
4 118 0.061043
4 119 0.061155
4 120 0.061250
4 121 0.061338
4 122 0.061406
4 123 0.061466
4 124 0.061503
4 125 0.061530
4 126 0.061533
4 127 0.061523
4 128 0.061487
4 129 0.061436
4 130 0.061358
4 131 0.061263
4 132 0.061139
4 133 0.060997
4 134 0.060824
4 135 0.060632
4 136 0.060407
4 137 0.060162
4 138 0.059884
4 139 0.059584
4 140 0.059251
4 141 0.058894
4 142 0.058504
4 143 0.058090
4 144 0.057643
4 145 0.057172
4 146 0.056666
4 147 0.056137
4 148 0.055575
4 149 0.054989
4 150 0.054370
4 151 0.053728
4 152 0.053054
4 153 0.052358
4 154 0.051631
4 155 0.050882
4 156 0.050104
4 157 0.049305
4 158 0.048478
4 159 0.047631
4 160 0.046758
4 161 0.045867
4 162 0.044950
4 163 0.044017
4 164 0.043060
4 165 0.042088
4 166 0.041094
4 167 0.040086
4 168 0.039058
4 169 0.038018
4 170 0.036959
4 171 0.035888
4 172 0.034801
4 173 0.033704
4 174 0.032592
4 175 0.031471
4 176 0.030336
4 177 0.029194
4 178 0.028039
4 179 0.026878
4 180 0.025706
4 181 0.024529
4 182 0.023342
4 183 0.022150
4 184 0.020950
4 185 0.019746
4 186 0.018535
4 187 0.017321
4 188 0.016101
4 189 0.014878
4 190 0.013650
4 191 0.012419
4 192 0.011185
4 193 0.009949
4 194 0.008710
4 195 0.007470
4 196 0.006227
4 197 0.004984
4 198 0.003739
4 199 0.002493
4 200 0.001247
5 1 0.001422
5 2 0.002843
5 3 0.004263
5 4 0.005682
5 5 0.007098
5 6 0.008512
5 7 0.009921
5 8 0.011327
5 9 0.012728
5 10 0.014124
5 11 0.015514
5 12 0.016898
5 13 0.018273
5 14 0.019643
5 15 0.021002
5 16 0.022354
5 17 0.023694
5 18 0.025026
5 19 0.026345
5 20 0.027654
5 21 0.028948
5 22 0.030231
5 23 0.031498
5 24 0.032753
5 25 0.033989
5 26 0.035212
5 27 0.036416
5 28 0.037605
5 29 0.038772
5 30 0.039924
5 31 0.041053
5 32 0.042166
5 33 0.043253
5 34 0.044323
5 35 0.045367
5 36 0.046392
5 37 0.047390
5 38 0.048369
5 39 0.049319
5 40 0.050249
5 41 0.051149
5 42 0.052029
5 43 0.052878
5 44 0.053706
5 45 0.054504
5 46 0.055280
5 47 0.056025
5 48 0.056750
5 49 0.057442
5 50 0.058115
5 51 0.058755
5 52 0.059376
5 53 0.059966
5 54 0.060537
5 55 0.061077
5 56 0.061599
5 57 0.062092
5 58 0.062568
5 59 0.063015
5 60 0.063447
5 61 0.063851
5 62 0.064242
5 63 0.064607
5 64 0.064961
5 65 0.065289
5 66 0.065608
5 67 0.065905
5 68 0.066193
5 69 0.066460
5 70 0.066722
5 71 0.066965
5 72 0.067204
5 73 0.067425
5 74 0.067645
5 75 0.067850
5 76 0.068055
5 77 0.068246
5 78 0.068440
5 79 0.068621
5 80 0.068807
5 81 0.068983
5 82 0.069164
5 83 0.069336
5 84 0.069516
5 85 0.069688
5 86 0.069869
5 87 0.070043
5 88 0.070227
5 89 0.070405
5 90 0.070594
5 91 0.070777
5 92 0.070972
5 93 0.071162
5 94 0.071365
5 95 0.071562
5 96 0.071771
5 97 0.071975
5 98 0.072192
5 99 0.072402
5 100 0.072625
5 101 0.072841
5 102 0.073068
5 103 0.073288
5 104 0.073518
5 105 0.073740
5 106 0.073970
5 107 0.074191
5 108 0.074419
5 109 0.074636
5 110 0.074858
5 111 0.075067
5 112 0.075279
5 113 0.075476
5 114 0.075674
5 115 0.075856
5 116 0.076035
5 117 0.076196
5 118 0.076352
5 119 0.076487
5 120 0.076615
5 121 0.076719
5 122 0.076814
5 123 0.076882
5 124 0.076938
5 125 0.076966
5 126 0.076978
5 127 0.076960
5 128 0.076924
5 129 0.076855
5 130 0.076766
5 131 0.076641
5 132 0.076495
5 133 0.076311
5 134 0.076103
5 135 0.075856
5 136 0.075584
5 137 0.075271
5 138 0.074931
5 139 0.074550
5 140 0.074140
5 141 0.073688
5 142 0.073207
5 143 0.072683
5 144 0.072130
5 145 0.071534
5 146 0.070909
5 147 0.070241
5 148 0.069543
5 149 0.068804
5 150 0.068035
5 151 0.067226
5 152 0.066388
5 153 0.065511
5 154 0.064607
5 155 0.063664
5 156 0.062695
5 157 0.061689
5 158 0.060659
5 159 0.059594
5 160 0.058506
5 161 0.057385
5 162 0.056243
5 163 0.055070
5 164 0.053877
5 165 0.052655
5 166 0.051416
5 167 0.050150
5 168 0.048867
5 169 0.047560
5 170 0.046239
5 171 0.044895
5 172 0.043539
5 173 0.042162
5 174 0.040773
5 175 0.039367
5 176 0.037950
5 177 0.036518
5 178 0.035076
5 179 0.033621
5 180 0.032157
5 181 0.030681
5 182 0.029199
5 183 0.027705
5 184 0.026207
5 185 0.024698
5 186 0.023185
5 187 0.021664
5 188 0.020140
5 189 0.018608
5 190 0.017073
5 191 0.015533
5 192 0.013991
5 193 0.012444
5 194 0.010895
5 195 0.009342
5 196 0.007789
5 197 0.006233
5 198 0.004676
5 199 0.003118
5 200 0.001559
6 1 0.001708
6 2 0.003415
6 3 0.005122
6 4 0.006825
6 5 0.008527
6 6 0.010224
6 7 0.011918
6 8 0.013607
6 9 0.015290
6 10 0.016967
6 11 0.018637
6 12 0.020299
6 13 0.021953
6 14 0.023596
6 15 0.025232
6 16 0.026854
6 17 0.028466
6 18 0.030064
6 19 0.031651
6 20 0.033221
6 21 0.034779
6 22 0.036318
6 23 0.037843
6 24 0.039348
6 25 0.040837
6 26 0.042304
6 27 0.043753
6 28 0.045178
6 29 0.046586
6 30 0.047966
6 31 0.049327
6 32 0.050659
6 33 0.051971
6 34 0.053252
6 35 0.054511
6 36 0.055738
6 37 0.056942
6 38 0.058113
6 39 0.059259
6 40 0.060371
6 41 0.061458
6 42 0.062509
6 43 0.063535
6 44 0.064524
6 45 0.065488
6 46 0.066414
6 47 0.067315
6 48 0.068178
6 49 0.069016
6 50 0.069816
6 51 0.070592
6 52 0.071329
6 53 0.072044
6 54 0.072721
6 55 0.073376
6 56 0.073995
6 57 0.074592
6 58 0.075155
6 59 0.075698
6 60 0.076207
6 61 0.076699
6 62 0.077159
6 63 0.077604
6 64 0.078018
6 65 0.078419
6 66 0.078792
6 67 0.079154
6 68 0.079490
6 69 0.079818
6 70 0.080121
6 71 0.080419
6 72 0.080695
6 73 0.080968
6 74 0.081221
6 75 0.081474
6 76 0.081709
6 77 0.081946
6 78 0.082168
6 79 0.082393
6 80 0.082605
6 81 0.082824
6 82 0.083031
6 83 0.083246
6 84 0.083450
6 85 0.083665
6 86 0.083871
6 87 0.084089
6 88 0.084299
6 89 0.084522
6 90 0.084738
6 91 0.084968
6 92 0.085192
6 93 0.085430
6 94 0.085662
6 95 0.085909
6 96 0.086150
6 97 0.086406
6 98 0.086656
6 99 0.086920
6 100 0.087177
6 101 0.087448
6 102 0.087711
6 103 0.087987
6 104 0.088254
6 105 0.088531
6 106 0.088799
6 107 0.089076
6 108 0.089341
6 109 0.089613
6 110 0.089871
6 111 0.090134
6 112 0.090381
6 113 0.090630
6 114 0.090860
6 115 0.091090
6 116 0.091298
6 117 0.091503
6 118 0.091683
6 119 0.091858
6 120 0.092004
6 121 0.092141
6 122 0.092248
6 123 0.092342
6 124 0.092403
6 125 0.092447
6 126 0.092456
6 127 0.092445
6 128 0.092395
6 129 0.092323
6 130 0.092209
6 131 0.092071
6 132 0.091888
6 133 0.091678
6 134 0.091422
6 135 0.091135
6 136 0.090801
6 137 0.090435
6 138 0.090020
6 139 0.089571
6 140 0.089072
6 141 0.088538
6 142 0.087953
6 143 0.087332
6 144 0.086660
6 145 0.085952
6 146 0.085193
6 147 0.084398
6 148 0.083553
6 149 0.082672
6 150 0.081741
6 151 0.080776
6 152 0.079762
6 153 0.078714
6 154 0.077620
6 155 0.076494
6 156 0.075322
6 157 0.074120
6 158 0.072875
6 159 0.071601
6 160 0.070287
6 161 0.068945
6 162 0.067566
6 163 0.066161
6 164 0.064722
6 165 0.063259
6 166 0.061763
6 167 0.060246
6 168 0.058700
6 169 0.057134
6 170 0.055541
6 171 0.053931
6 172 0.052296
6 173 0.050646
6 174 0.048973
6 175 0.047287
6 176 0.045581
6 177 0.043863
6 178 0.042127
6 179 0.040382
6 180 0.038620
6 181 0.036850
6 182 0.035066
6 183 0.033275
6 184 0.031472
6 185 0.029663
6 186 0.027843
6 187 0.026018
6 188 0.024185
6 189 0.022348
6 190 0.020503
6 191 0.018655
6 192 0.016800
6 193 0.014944
6 194 0.013083
6 195 0.011220
6 196 0.009353
6 197 0.007485
6 198 0.005615
6 199 0.003744
6 200 0.001872
7 1 0.001995
7 2 0.003990
7 3 0.005982
7 4 0.007973
7 5 0.009960
7 6 0.011944
7 7 0.013922
7 8 0.015895
7 9 0.017861
7 10 0.019820
7 11 0.021770
7 12 0.023713
7 13 0.025644
7 14 0.027566
7 15 0.029474
7 16 0.031372
7 17 0.033253
7 18 0.035123
7 19 0.036974
7 20 0.038812
7 21 0.040629
7 22 0.042431
7 23 0.044210
7 24 0.045972
7 25 0.047708
7 26 0.049426
7 27 0.051116
7 28 0.052786
7 29 0.054426
7 30 0.056043
7 31 0.057629
7 32 0.059191
7 33 0.060718
7 34 0.062221
7 35 0.063687
7 36 0.065126
7 37 0.066527
7 38 0.067901
7 39 0.069235
7 40 0.070540
7 41 0.071803
7 42 0.073037
7 43 0.074229
7 44 0.075391
7 45 0.076509
7 46 0.077598
7 47 0.078642
7 48 0.079657
7 49 0.080627
7 50 0.081568
7 51 0.082465
7 52 0.083334
7 53 0.084159
7 54 0.084957
7 55 0.085711
7 56 0.086441
7 57 0.087128
7 58 0.087792
7 59 0.088415
7 60 0.089017
7 61 0.089580
7 62 0.090124
7 63 0.090631
7 64 0.091121
7 65 0.091578
7 66 0.092020
7 67 0.092430
7 68 0.092829
7 69 0.093199
7 70 0.093561
7 71 0.093896
7 72 0.094226
7 73 0.094531
7 74 0.094835
7 75 0.095116
7 76 0.095399
7 77 0.095662
7 78 0.095929
7 79 0.096179
7 80 0.096436
7 81 0.096677
7 82 0.096928
7 83 0.097165
7 84 0.097414
7 85 0.097652
7 86 0.097902
7 87 0.098143
7 88 0.098399
7 89 0.098646
7 90 0.098910
7 91 0.099165
7 92 0.099438
7 93 0.099703
7 94 0.099986
7 95 0.100262
7 96 0.100556
7 97 0.100843
7 98 0.101147
7 99 0.101444
7 100 0.101757
7 101 0.102062
7 102 0.102383
7 103 0.102694
7 104 0.103019
7 105 0.103333
7 106 0.103659
7 107 0.103973
7 108 0.104296
7 109 0.104605
7 110 0.104920
7 111 0.105218
7 112 0.105521
7 113 0.105803
7 114 0.106086
7 115 0.106346
7 116 0.106604
7 117 0.106835
7 118 0.107060
7 119 0.107256
7 120 0.107442
7 121 0.107594
7 122 0.107733
7 123 0.107835
7 124 0.107921
7 125 0.107965
7 126 0.107989
7 127 0.107969
7 128 0.107925
7 129 0.107833
7 130 0.107714
7 131 0.107545
7 132 0.107345
7 133 0.107091
7 134 0.106805
7 135 0.106463
7 136 0.106084
7 137 0.105649
7 138 0.105175
7 139 0.104643
7 140 0.104070
7 141 0.103439
7 142 0.102765
7 143 0.102032
7 144 0.101257
7 145 0.100421
7 146 0.099544
7 147 0.098607
7 148 0.097628
7 149 0.096590
7 150 0.095510
7 151 0.094374
7 152 0.093197
7 153 0.091964
7 154 0.090693
7 155 0.089368
7 156 0.088006
7 157 0.086593
7 158 0.085145
7 159 0.083648
7 160 0.082118
7 161 0.080543
7 162 0.078937
7 163 0.077288
7 164 0.075611
7 165 0.073895
7 166 0.072152
7 167 0.070373
7 168 0.068571
7 169 0.066735
7 170 0.064878
7 171 0.062991
7 172 0.061085
7 173 0.059152
7 174 0.057202
7 175 0.055227
7 176 0.053238
7 177 0.051226
7 178 0.049203
7 179 0.047159
7 180 0.045105
7 181 0.043033
7 182 0.040953
7 183 0.038857
7 184 0.036754
7 185 0.034638
7 186 0.032515
7 187 0.030382
7 188 0.028243
7 189 0.026094
7 190 0.023942
7 191 0.021782
7 192 0.019618
7 193 0.017449
7 194 0.015277
7 195 0.013100
7 196 0.010921
7 197 0.008740
7 198 0.006557
7 199 0.004372
7 200 0.002186
8 1 0.002284
8 2 0.004566
8 3 0.006847
8 4 0.009125
8 5 0.011400
8 6 0.013669
8 7 0.015934
8 8 0.018191
8 9 0.020443
8 10 0.022684
8 11 0.024918
8 12 0.027139
8 13 0.029352
8 14 0.031550
8 15 0.033737
8 16 0.035906
8 17 0.038063
8 18 0.040201
8 19 0.042323
8 20 0.044424
8 21 0.046508
8 22 0.048567
8 23 0.050608
8 24 0.052621
8 25 0.054614
8 26 0.056576
8 27 0.058516
8 28 0.060423
8 29 0.062306
8 30 0.064154
8 31 0.065975
8 32 0.067757
8 33 0.069512
8 34 0.071227
8 35 0.072912
8 36 0.074553
8 37 0.076164
8 38 0.077730
8 39 0.079264
8 40 0.080750
8 41 0.082204
8 42 0.083609
8 43 0.084980
8 44 0.086302
8 45 0.087589
8 46 0.088826
8 47 0.090029
8 48 0.091181
8 49 0.092299
8 50 0.093366
8 51 0.094400
8 52 0.095383
8 53 0.096334
8 54 0.097235
8 55 0.098107
8 56 0.098929
8 57 0.099723
8 58 0.100469
8 59 0.101190
8 60 0.101865
8 61 0.102517
8 62 0.103125
8 63 0.103713
8 64 0.104260
8 65 0.104789
8 66 0.105280
8 67 0.105757
8 68 0.106199
8 69 0.106630
8 70 0.107028
8 71 0.107419
8 72 0.107781
8 73 0.108139
8 74 0.108470
8 75 0.108801
8 76 0.109108
8 77 0.109418
8 78 0.109708
8 79 0.110003
8 80 0.110281
8 81 0.110567
8 82 0.110838
8 83 0.111120
8 84 0.111389
8 85 0.111671
8 86 0.111943
8 87 0.112230
8 88 0.112507
8 89 0.112802
8 90 0.113088
8 91 0.113393
8 92 0.113690
8 93 0.114007
8 94 0.114317
8 95 0.114646
8 96 0.114969
8 97 0.115311
8 98 0.115645
8 99 0.115999
8 100 0.116345
8 101 0.116709
8 102 0.117064
8 103 0.117435
8 104 0.117795
8 105 0.118171
8 106 0.118533
8 107 0.118908
8 108 0.119267
8 109 0.119636
8 110 0.119987
8 111 0.120345
8 112 0.120681
8 113 0.121021
8 114 0.121336
8 115 0.121651
8 116 0.121937
8 117 0.122218
8 118 0.122468
8 119 0.122709
8 120 0.122913
8 121 0.123105
8 122 0.123256
8 123 0.123390
8 124 0.123479
8 125 0.123547
8 126 0.123567
8 127 0.123561
8 128 0.123502
8 129 0.123413
8 130 0.123269
8 131 0.123091
8 132 0.122854
8 133 0.122579
8 134 0.122243
8 135 0.121866
8 136 0.121424
8 137 0.120940
8 138 0.120389
8 139 0.119793
8 140 0.119129
8 141 0.118418
8 142 0.117638
8 143 0.116811
8 144 0.115914
8 145 0.114968
8 146 0.113954
8 147 0.112892
8 148 0.111761
8 149 0.110582
8 150 0.109337
8 151 0.108044
8 152 0.106687
8 153 0.105284
8 154 0.103819
8 155 0.102310
